"interaction_id","conversation_id","lead_id","campaign_id","timestamp","channel","event_type","agent_id","variant_id","outcome","metadata_json"
"INT00028153","C0003509","L0003510","CMP0001","2025-08-14T23:23:56","Call","email_open","EN-020","VAR00068","unsubscribe","{""duration_sec"": 652, ""utm"": {""source"": ""Google Ads"", ""campaign"": ""CMP0001""}}"
"INT00028154","C0003509","L0003510","CMP0001","2025-08-19T06:49:16","Ads","sms_sent","EN-001","VAR00059","negative","{""duration_sec"": 304, ""utm"": {""source"": ""Google Ads"", ""campaign"": ""CMP0001""}}"
"INT00028155","C0003509","L0003510","CMP0001","2025-08-25T21:25:15","Web","sms_reply","EN-002","VAR00066","positive","{""duration_sec"": 269, ""utm"": {""source"": ""Google Ads"", ""campaign"": ""CMP0001""}}"
"INT00028156","C0003509","L0003510","CMP0001","2025-08-28T17:49:30","Web","email_click","EN-015","VAR00048","unsubscribe","{""duration_sec"": 605, ""utm"": {""source"": ""Google Ads"", ""campaign"": ""CMP0001""}}"
"INT00028157","C0003509","L0003510","CMP0001","2025-08-28T19:54:55","Email","email_sent","EN-012","VAR00003","positive","{""duration_sec"": 747, ""utm"": {""source"": ""Google Ads"", ""campaign"": ""CMP0001""}}"
"INT00028158","C0003509","L0003510","CMP0001","2025-08-28T23:15:07","Web","social_comment","EN-011","VAR00089","negative","{""duration_sec"": 741, ""utm"": {""source"": ""Google Ads"", ""campaign"": ""CMP0001""}}"
"INT00028159","C0003509","L0003510","CMP0001","2025-08-28T23:30:06","SMS","call_answered","EN-015","VAR00067","unsubscribe","{""duration_sec"": 31, ""utm"": {""source"": ""Google Ads"", ""campaign"": ""CMP0001""}}"
"INT00028160","C0003509","L0003510","CMP0001","2025-08-28T23:30:50","Social","sms_sent","EN-016","VAR00064","unsubscribe","{""duration_sec"": 703, ""utm"": {""source"": ""Google Ads"", ""campaign"": ""CMP0001""}}"
"INT00028161","C0003509","L0003510","CMP0001","2025-08-28T23:57:16","Social","call_answered","EN-006","VAR00038","none","{""duration_sec"": 303, ""utm"": {""source"": ""Google Ads"", ""campaign"": ""CMP0001""}}"
"INT00028162","C0003509","L0003510","CMP0001","2025-08-28T23:58:28","Social","call_made","EN-016","VAR00102","none","{""duration_sec"": 738, ""utm"": {""source"": ""Google Ads"", ""campaign"": ""CMP0001""}}"
"INT00028163","C0003510","L0003511","CMP0003","2025-05-23T22:57:30","Web","call_answered","EN-010","VAR00054","none","{""duration_sec"": 644, ""utm"": {""source"": ""LinkedIn"", ""campaign"": ""CMP0003""}}"
"INT00028164","C0003510","L0003511","CMP0003","2025-07-04T00:47:28","Call","call_answered","EN-002","VAR00082","negative","{""duration_sec"": 647, ""utm"": {""source"": ""LinkedIn"", ""campaign"": ""CMP0003""}}"
"INT00028165","C0003510","L0003511","CMP0003","2025-07-27T17:06:47","Web","site_visit","EN-007","VAR00058","none","{""duration_sec"": 420, ""utm"": {""source"": ""LinkedIn"", ""campaign"": ""CMP0003""}}"
"INT00028166","C0003510","L0003511","CMP0003","2025-08-06T18:29:55","SMS","email_open","EN-004","VAR00078","positive","{""duration_sec"": 705, ""utm"": {""source"": ""LinkedIn"", ""campaign"": ""CMP0003""}}"
"INT00028167","C0003510","L0003511","CMP0003","2025-08-06T23:22:11","Web","call_answered","EN-007","VAR00050","none","{""duration_sec"": 211, ""utm"": {""source"": ""LinkedIn"", ""campaign"": ""CMP0003""}}"
"INT00028168","C0003510","L0003511","CMP0003","2025-08-17T05:52:55","SMS","call_answered","EN-012","VAR00010","unsubscribe","{""duration_sec"": 288, ""utm"": {""source"": ""LinkedIn"", ""campaign"": ""CMP0003""}}"
"INT00028169","C0003510","L0003511","CMP0003","2025-08-28T03:15:01","Call","email_click","EN-006","VAR00094","callback_requested","{""duration_sec"": 407, ""utm"": {""source"": ""LinkedIn"", ""campaign"": ""CMP0003""}}"
"INT00028170","C0003510","L0003511","CMP0003","2025-08-28T04:09:26","Call","sms_reply","EN-008","VAR00098","negative","{""duration_sec"": 103, ""utm"": {""source"": ""LinkedIn"", ""campaign"": ""CMP0003""}}"
"INT00028171","C0003510","L0003511","CMP0003","2025-08-28T15:16:19","SMS","call_answered","EN-009","VAR00016","unsubscribe","{""duration_sec"": 114, ""utm"": {""source"": ""LinkedIn"", ""campaign"": ""CMP0003""}}"
"INT00028172","C0003511","L0003512","CMP0014","2025-08-04T08:31:30","Email","call_answered","EN-004","VAR00002","callback_requested","{""duration_sec"": 38, ""utm"": {""source"": ""Website"", ""campaign"": ""CMP0014""}}"
"INT00028173","C0003511","L0003512","CMP0014","2025-08-25T11:11:44","SMS","social_comment","EN-002","VAR00015","positive","{""duration_sec"": 468, ""utm"": {""source"": ""Website"", ""campaign"": ""CMP0014""}}"
"INT00028174","C0003511","L0003512","CMP0014","2025-08-28T02:53:34","Call","social_comment","EN-011","VAR00098","negative","{""duration_sec"": 761, ""utm"": {""source"": ""Website"", ""campaign"": ""CMP0014""}}"
"INT00028175","C0003511","L0003512","CMP0014","2025-08-28T16:11:30","Ads","site_visit","EN-005","VAR00045","negative","{""duration_sec"": 8, ""utm"": {""source"": ""Website"", ""campaign"": ""CMP0014""}}"
"INT00028176","C0003511","L0003512","CMP0014","2025-08-28T21:18:16","Call","reply","EN-013","VAR00021","callback_requested","{""duration_sec"": 419, ""utm"": {""source"": ""Website"", ""campaign"": ""CMP0014""}}"
"INT00028177","C0003512","L0003513","CMP0003","2025-08-17T23:19:26","Social","email_open","EN-013","VAR00018","unsubscribe","{""duration_sec"": 265, ""utm"": {""source"": ""Google Ads"", ""campaign"": ""CMP0003""}}"
"INT00028178","C0003512","L0003513","CMP0003","2025-08-21T01:46:22","Social","email_sent","EN-001","VAR00089","unsubscribe","{""duration_sec"": 711, ""utm"": {""source"": ""Google Ads"", ""campaign"": ""CMP0003""}}"
"INT00028179","C0003512","L0003513","CMP0003","2025-08-26T04:15:23","SMS","site_visit","EN-010","VAR00009","negative","{""duration_sec"": 559, ""utm"": {""source"": ""Google Ads"", ""campaign"": ""CMP0003""}}"
"INT00028180","C0003512","L0003513","CMP0003","2025-08-27T01:12:04","Call","call_answered","EN-012","VAR00011","positive","{""duration_sec"": 714, ""utm"": {""source"": ""Google Ads"", ""campaign"": ""CMP0003""}}"
"INT00028181","C0003512","L0003513","CMP0003","2025-08-27T17:37:13","Social","reply","EN-019","VAR00105","negative","{""duration_sec"": 412, ""utm"": {""source"": ""Google Ads"", ""campaign"": ""CMP0003""}}"
"INT00028182","C0003512","L0003513","CMP0003","2025-08-27T20:53:53","SMS","call_made","EN-007","VAR00062","none","{""duration_sec"": 182, ""utm"": {""source"": ""Google Ads"", ""campaign"": ""CMP0003""}}"
"INT00028183","C0003512","L0003513","CMP0003","2025-08-28T22:09:25","Ads","sms_sent","EN-004","VAR00092","unsubscribe","{""duration_sec"": 584, ""utm"": {""source"": ""Google Ads"", ""campaign"": ""CMP0003""}}"
"INT00028184","C0003512","L0003513","CMP0003","2025-08-28T22:48:03","Call","site_visit","EN-009","VAR00049","positive","{""duration_sec"": 474, ""utm"": {""source"": ""Google Ads"", ""campaign"": ""CMP0003""}}"
"INT00028185","C0003512","L0003513","CMP0003","2025-08-28T22:52:20","Ads","reply","EN-005","VAR00072","none","{""duration_sec"": 338, ""utm"": {""source"": ""Google Ads"", ""campaign"": ""CMP0003""}}"
"INT00028186","C0003513","L0003514","CMP0007","2025-08-07T22:18:54","Web","email_click","EN-006","VAR00040","negative","{""duration_sec"": 11, ""utm"": {""source"": ""Website"", ""campaign"": ""CMP0007""}}"
"INT00028187","C0003513","L0003514","CMP0007","2025-08-22T17:10:46","Ads","email_click","EN-019","VAR00006","unsubscribe","{""duration_sec"": 770, ""utm"": {""source"": ""Website"", ""campaign"": ""CMP0007""}}"
"INT00028188","C0003513","L0003514","CMP0007","2025-08-25T12:14:44","Call","email_open","EN-006","VAR00022","unsubscribe","{""duration_sec"": 864, ""utm"": {""source"": ""Website"", ""campaign"": ""CMP0007""}}"
"INT00028189","C0003513","L0003514","CMP0007","2025-08-26T20:57:57","SMS","sms_sent","EN-017","VAR00061","none","{""duration_sec"": 782, ""utm"": {""source"": ""Website"", ""campaign"": ""CMP0007""}}"
"INT00028190","C0003513","L0003514","CMP0007","2025-08-28T04:37:01","Web","email_sent","EN-016","VAR00028","positive","{""duration_sec"": 295, ""utm"": {""source"": ""Website"", ""campaign"": ""CMP0007""}}"
"INT00028191","C0003513","L0003514","CMP0007","2025-08-28T10:20:26","Email","call_made","EN-014","VAR00096","callback_requested","{""duration_sec"": 796, ""utm"": {""source"": ""Website"", ""campaign"": ""CMP0007""}}"
"INT00028192","C0003513","L0003514","CMP0007","2025-08-28T21:29:23","Call","site_visit","EN-009","VAR00071","unsubscribe","{""duration_sec"": 598, ""utm"": {""source"": ""Website"", ""campaign"": ""CMP0007""}}"
"INT00028193","C0003513","L0003514","CMP0007","2025-08-28T21:51:43","Web","sms_sent","EN-012","VAR00046","unsubscribe","{""duration_sec"": 885, ""utm"": {""source"": ""Website"", ""campaign"": ""CMP0007""}}"
"INT00028194","C0003514","L0003515","CMP0003","2025-07-21T06:30:51","Call","social_comment","EN-017","VAR00005","none","{""duration_sec"": 883, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0003""}}"
"INT00028195","C0003514","L0003515","CMP0003","2025-08-08T10:51:53","Web","sms_reply","EN-005","VAR00107","callback_requested","{""duration_sec"": 237, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0003""}}"
"INT00028196","C0003514","L0003515","CMP0003","2025-08-09T12:44:27","Web","email_click","EN-013","VAR00042","callback_requested","{""duration_sec"": 870, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0003""}}"
"INT00028197","C0003514","L0003515","CMP0003","2025-08-22T14:19:11","Ads","call_made","EN-008","VAR00103","callback_requested","{""duration_sec"": 66, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0003""}}"
"INT00028198","C0003514","L0003515","CMP0003","2025-08-26T05:54:43","Social","reply","EN-020","VAR00041","unsubscribe","{""duration_sec"": 409, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0003""}}"
"INT00028199","C0003514","L0003515","CMP0003","2025-08-27T22:00:49","Ads","reply","EN-004","VAR00049","callback_requested","{""duration_sec"": 615, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0003""}}"
"INT00028200","C0003514","L0003515","CMP0003","2025-08-27T23:10:43","Web","site_visit","EN-003","VAR00002","positive","{""duration_sec"": 402, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0003""}}"
"INT00028201","C0003514","L0003515","CMP0003","2025-08-28T07:57:31","Call","email_open","EN-003","VAR00085","positive","{""duration_sec"": 275, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0003""}}"
"INT00028202","C0003514","L0003515","CMP0003","2025-08-28T11:21:38","Email","sms_sent","EN-006","VAR00039","none","{""duration_sec"": 532, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0003""}}"
"INT00028203","C0003514","L0003515","CMP0003","2025-08-28T14:20:37","Call","email_sent","EN-004","VAR00072","negative","{""duration_sec"": 630, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0003""}}"
"INT00028204","C0003515","L0003516","CMP0027","2025-08-17T21:14:54","Ads","email_click","EN-009","VAR00095","none","{""duration_sec"": 824, ""utm"": {""source"": ""Referral"", ""campaign"": ""CMP0027""}}"
"INT00028205","C0003515","L0003516","CMP0027","2025-08-19T03:00:09","Social","sms_reply","EN-015","VAR00028","callback_requested","{""duration_sec"": 337, ""utm"": {""source"": ""Referral"", ""campaign"": ""CMP0027""}}"
"INT00028206","C0003515","L0003516","CMP0027","2025-08-23T21:14:40","SMS","call_made","EN-004","VAR00096","negative","{""duration_sec"": 850, ""utm"": {""source"": ""Referral"", ""campaign"": ""CMP0027""}}"
"INT00028207","C0003516","L0003517","CMP0004","2025-06-07T14:30:50","Email","email_open","EN-004","VAR00056","negative","{""duration_sec"": 334, ""utm"": {""source"": ""Website"", ""campaign"": ""CMP0004""}}"
"INT00028208","C0003516","L0003517","CMP0004","2025-06-09T16:18:46","SMS","reply","EN-017","VAR00081","none","{""duration_sec"": 547, ""utm"": {""source"": ""Website"", ""campaign"": ""CMP0004""}}"
"INT00028209","C0003516","L0003517","CMP0004","2025-07-24T12:52:44","Ads","email_click","EN-010","VAR00096","negative","{""duration_sec"": 644, ""utm"": {""source"": ""Website"", ""campaign"": ""CMP0004""}}"
"INT00028210","C0003516","L0003517","CMP0004","2025-08-26T07:26:18","Call","social_comment","EN-006","VAR00075","positive","{""duration_sec"": 841, ""utm"": {""source"": ""Website"", ""campaign"": ""CMP0004""}}"
"INT00028211","C0003516","L0003517","CMP0004","2025-08-27T21:10:57","Call","email_open","EN-001","VAR00095","none","{""duration_sec"": 644, ""utm"": {""source"": ""Website"", ""campaign"": ""CMP0004""}}"
"INT00028212","C0003516","L0003517","CMP0004","2025-08-28T21:06:05","Web","site_visit","EN-003","VAR00002","positive","{""duration_sec"": 199, ""utm"": {""source"": ""Website"", ""campaign"": ""CMP0004""}}"
"INT00028213","C0003516","L0003517","CMP0004","2025-08-28T21:46:13","Email","sms_reply","EN-011","VAR00066","positive","{""duration_sec"": 572, ""utm"": {""source"": ""Website"", ""campaign"": ""CMP0004""}}"
"INT00028214","C0003517","L0003518","CMP0011","2025-08-19T11:32:43","SMS","call_made","EN-009","VAR00012","negative","{""duration_sec"": 639, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0011""}}"
"INT00028215","C0003517","L0003518","CMP0011","2025-08-24T09:44:19","Web","call_made","EN-001","VAR00093","negative","{""duration_sec"": 656, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0011""}}"
"INT00028216","C0003517","L0003518","CMP0011","2025-08-28T03:02:10","SMS","sms_reply","EN-002","VAR00013","negative","{""duration_sec"": 579, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0011""}}"
"INT00028217","C0003517","L0003518","CMP0011","2025-08-28T16:39:35","SMS","email_click","EN-010","VAR00100","callback_requested","{""duration_sec"": 489, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0011""}}"
"INT00028218","C0003517","L0003518","CMP0011","2025-08-28T21:06:54","SMS","site_visit","EN-006","VAR00066","unsubscribe","{""duration_sec"": 155, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0011""}}"
"INT00028219","C0003517","L0003518","CMP0011","2025-08-28T23:45:28","SMS","sms_reply","EN-017","VAR00079","unsubscribe","{""duration_sec"": 52, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0011""}}"
"INT00028220","C0003517","L0003518","CMP0011","2025-08-28T23:55:08","Social","site_visit","EN-014","VAR00070","positive","{""duration_sec"": 339, ""utm"": {""source"": ""Outbound"", ""campaign"": ""CMP0011""}}"
"INT00028221","C0003518","L0003519","CMP0016","2025-06-11T22:52:39","Email","email_open","EN-011","VAR00100","unsubscribe","{""duration_sec"": 7, ""utm"": {""source"": ""Event"", ""campaign"": ""CMP0016""}}"
"INT00028222","C0003518","L0003519","CMP0016","2025-07-07T03:09:46","Social","site_visit","EN-013","VAR00102","none","{""duration_sec"": 63, ""utm"": {""source"": ""Event"", ""campaign"": ""CMP0016""}}"
"INT00028223","C0003518","L0003519","CMP0016","2025-08-14T16:40:15","SMS","call_made","EN-012","VAR00003","unsubscribe","{""duration_sec"": 112, ""utm"": {""source"": ""Event"", ""campaign"": ""CMP0016""}}"
"INT00028224","C0003518","L0003519","CMP0016","2025-08-24T16:51:27","Ads","call_made","EN-003","VAR00027","callback_requested","{""duration_sec"": 382, ""utm"": {""source"": ""Event"", ""campaign"": ""CMP0016""}}"
"INT00028225","C0003518","L0003519","CMP0016","2025-08-28T01:24:44","Ads","email_open","EN-007","VAR00086","unsubscribe","{""duration_sec"": 135, ""utm"": {""source"": ""Event"", ""campaign"": ""CMP0016""}}"
"INT00028226","C0003518","L0003519","CMP0016","2025-08-28T23:50:47","Email","reply","EN-005","VAR00012","unsubscribe","{""duration_sec"": 535, ""utm"": {""source"": ""Event"", ""campaign"": ""CMP0016""}}"
"INT00028227","C0003518","L0003519","CMP0016","2025-08-28T23:56:43","Email","site_visit","EN-009","VAR00082","positive","{""duration_sec"": 691, ""utm"": {""source"": ""Event"", ""campaign"": ""CMP0016""}}"
"INT00028228","C0003519","L0003520","CMP0015","2025-08-28T23:06:44","SMS","site_visit","EN-018","VAR00008","unsubscribe","{""duration_sec"": 480, ""utm"": {""source"": ""LinkedIn"", ""campaign"": ""CMP0015""}}"
"INT00028229","C0003519","L0003520","CMP0015","2025-08-28T23:09:16","Call","email_click","EN-011","VAR00012","callback_requested","{""duration_sec"": 673, ""utm"": {""source"": ""LinkedIn"", ""campaign"": ""CMP0015""}}"
"INT00028230","C0003519","L0003520","CMP0015","2025-08-28T23:16:01","Ads","call_made","EN-016","VAR00005","negative","{""duration_sec"": 807, ""utm"": {""source"": ""LinkedIn"", ""campaign"": ""CMP0015""}}"
"INT00028231","C0003519","L0003520","CMP0015","2025-08-28T23:41:37","Email","call_made","EN-014","VAR00109","unsubscribe","{""duration_sec"": 802, ""utm"": {""source"": ""LinkedIn"", ""campaign"": ""CMP0015""}}"
"INT00028232","C0003519","L0003520","CMP0015","2025-08-28T23:49:14","Call","sms_sent","EN-010","VAR00102","positive","{""duration_sec"": 295, ""utm"": {""source"": ""LinkedIn"", ""campaign"": ""CMP0015""}}"
"INT00028233","C0003519","L0003520","CMP0015","2025-08-28T23:54:52","Ads","sms_reply","EN-004","VAR00006","unsubscribe","{""duration_sec"": 506, ""utm"": {""source"": ""LinkedIn"", ""campaign"": ""CMP0015""}}"
"INT00028234","C0003519","L0003520","CMP0015","2025-08-28T23:56:24","Email","sms_sent","EN-015","VAR00042","none","{""duration_sec"": 498, ""utm"": {""source"": ""LinkedIn"", ""campaign"": ""CMP0015""}}"
"INT00028235","C0003519","L0003520","CMP0015","2025-08-28T23:59:21","Email","call_made","EN-006","VAR00068","none","{""duration_sec"": 238, ""utm"": {""source"": ""LinkedIn"", ""campaign"": ""CMP0015""}}"
"INT00028236","C0003519","L0003520","CMP0015","2025-08-28T23:59:41","Call","email_sent","EN-004","VAR00101","callback_requested","{""duration_sec"": 164, ""utm"": {""source"": ""LinkedIn"", ""campaign"": ""CMP0015""}}"
"INT00028237","C0003519","L0003520","CMP0015","2025-08-28T23:59:47","Social","call_answered","EN-003","VAR00107","unsubscribe","{""duration_sec"": 322, ""utm"": {""source"": ""LinkedIn"", ""campaign"": ""CMP0015""}}"
"INT00028238","C0003519","L0003520","CMP0015","2025-08-28T23:59:57","Call","reply","EN-019","VAR00005","none","{""duration_sec"": 289, ""utm"": {""source"": ""LinkedIn"", ""campaign"": ""CMP0015""}}"
